title,date,media,content,url
[재송] 7일 장마감 후 주요 종목 뉴스,2022-07-08 07:01:01,이데일리,"			[이데일리 노희준 기자] 다음은 7일 장마감 후 주요 종목 뉴스다. △아이씨케이(068940)=운영자금 확보를 위해 37억원 규모 제10회차 무기명식 무보증 사모 전환사채를 레이파트너스 외 1인에 매각한다고 공시△엔시트론(101400)=인컴이즈 외 8인에 대한 티알에스의 차입금 전액 상환으로 최대주주변경을 수반하는 주식 담보제공이 해소됐다고 공시△마이크로디지탈(305090)=세포 배양 시스템(Cell culture system) 특허권을 취득했다고 공시△멜파스(096640)=회사가 수원지방법원 성남지원에 제출한 검사인 선임 소송 관련 변호사 김정수 씨를 검사인으로 선임한다고 공시 △신진에스엠(138070)=거래소로부터 현저한 시황변동에 대한 조회공시를 요구받아△노블엠앤비(106520)=재무구조개선을 위해 20억원 규모 무기명식 무이권부 무보증 사모 전환사채(해외전환사채 포함) 발행 후 만기전 사채 취득한다고 공시△성도이엔지(037350)=제이엘지와 1324억원 규모 양산 산막동 복합물류센터 신축 계약을 해지하는데 합의했다고 공시△성도이엔지(037350)=제이엘지와 1324억원 규모 양산 산막동 복합물류센터 신축 계약을 해지하는데 합의했다고 공시△국전약품(307750)=충북음성공장 전자소재 생산 CAPA 확충 및 R&D 고도화를 목적으로 172억원의 신규 시설투자를 결정했다고 공시△키이스트(054780)=경영 효율성을 제고하고 경쟁력을 강화하기 위해 자회사인 오보이프로젝트를 흡수합병하기로 했다고 공시△솔고바이오(043100)=척추내시경, 스마트 헬스케어등 신규 사업 재원 마련을 위해 충청남도 천안시 동남구 구성동 313-1번지외 8필지를 천안디앤씨에 100억 원에 양도한다고 공시△블리츠웨이(369370)=글로벌 경쟁력 확보를 위한 해외법인 설립을 위해 종속회사인 블리츠웨이 재팬의 주식 1000주를 4억8000만원에 취득하기로 했다고 공시△크루셜텍(114120)=결손보전을 통한 재무구조 개선을 목적으로 10대 1의 무상감자를 결정했다고 공시△GS건설(006360)=2820억6689만원 규모의 광명제1구역 주택재개발정비사업을 수주했다고 공시△시디즈(134790)=한국거래소 유가증권시장본부로부터 현저한 시황변동에 대한 조회공시를 요구받아△LG에너지솔루션(373220)=연결재무제표 기준 2분기 잠정 영업이익이 전년동기대비 73% 줄어든 1956억원을 기록했다고 공시",https://n.news.naver.com/mnews/article/018/0005262312?sid=101
"[기업공시 7월 7일]큐라클, 당뇨병성 신증 치료제  임상 2b상 승인 등",2022-07-08 07:01:10,서울경제,			[서울경제] <유가증권>▲부산주공(005030)=800억 원 규모 토지 및 건물 양도 ▲시디즈=현저한 시황 변동에 대한 조회 공시 요구▲GS건설(006360)=2820억 원 규모 광명제1R구역 주택재개발정비사업 수주 ▲DL(000210)=대림제6호부산우암동기업형임대위탁관리부동산투자회사 청산 종결 따른 계열사 제외 ▲F&F(383220)=미국 세르지오 타키니 711억 원에 인수 ▲동부건설=새만금 신항 접안 시설(1단계) 축조 공사 실시 설계 적격자 선정 ▲한미반도체(042700)=26억 원 규모 반도체 제조용 장비 수주 ▲SNT중공업(003570)=기아와 221억 원 규모 군수용 표준 차량 부품 공급계약 ▲DL이앤씨(375500)=2444억 원 규모 무지개아파트 일대 재건축 정비 사업 수주 ▲현대중공업(329180)=2조2315억 원 규모 LNGC 8척 수주 ▲한국조선해양(009540)=자회사 현대삼호중공업 6371억 원 규모 LNGC선 2척 수주<코스닥>▲키이스트(054780)=종속회사 오보이프로젝트 흡수합병 ▲국전약품(307750)=172억 원 규모 공장 신설 투자 ▲에스케이증권7호스팩(408920)=비상장법인 메쎄이상 흡수합병 ▶KH전자=발행주식 총수 대비 3.66% 전환 청구권 행사 ▲신진에스엠(138070)=현저한 시황 변동에 대한 조회 공시 요구 ▲비씨엔씨(146320)=41억 원 규모 토지 취득 ▲마이크로디지탈(305090)=세포 배양 시스템 특허권 취득 ▲제이스코홀딩스(023440)=10억 원 규모 제3자 배정 유상증자 결정 ▲현대사료(016790)=63억 원 규모 제3자 배정 유상증자 결정 ▲아난티=국세청 131억 원 규모 추징금 부과 ▲휴젤=보툴렉스 50유닛 스페인 품목 허가 획득 ▲큐라클(365270)=당뇨병성 신증 치료제 식약처 임상 2b상 승인 ▲덕산하이메탈(077360)=206억 원 규모 신규 시설 투자 ▲씨케이에이치(900120)=109억 원 규모 제3자 배정 유상증자 결정 ▲나노브릭(286750)=27억 원 규모 위조 방지 보안 라벨 물품 공급 ▲블리츠웨이(369370)=301억 원 규모 제3자 배정 유상증자 및 일본 법인 설립 ▲디지캡(197140)= 15억 규모 자사주 신탁 계약 해지 ▲솔고바이오(043100)=100억 원 규모 토지·건물 양도,https://n.news.naver.com/mnews/article/011/0004073997?sid=101
[e공시 눈에 띄네]코스피- 7일,2022-07-08 07:33:50,아시아경제,"			<장 마감 후 주요 공시>▲흥아해운=오는 12일 장금상선과 한국산업은행 외 9인이 보유한 2억1300만주가 보호예수에서 해제된다고공시.▲GS건설=2820억 규모로 광명1R구역 주택재개발정비사업 공사 수주.▲시디즈=한국거래소는 현저한 시황변동 관련 조회공시를 요구했다고 공시.▲부산주공=재무구조 개선을 위해 부산광역시 기장군 부근 800억 규모로 토지와 건물 매각.▲LG에너지솔루션=2분기 영업이익으로 1956억원을 기록 전년동기대비 73% 줄었다고 공시.▲솔루엠=자회사 SoluM Vina CO., LTD이 차입한 156억8880만원에 대해 채무보증을 결정했다고 공시.",https://n.news.naver.com/mnews/article/277/0005114762?sid=101
"철콘업계, 11일부터 60여곳 공사중단…반포 래미안도 포함",2022-07-08 09:42:48,뉴시스,"기사내용 요약32개 시공사 60곳 공사현장 대상 셧다운대우건설·GS건설·삼성물산 등 대상 포함반포 래미안 원베일리 등도 공사 중단돼 [서울=뉴시스] 백동현 기자 = 최근 시멘트, 철근 등 건설 원자재 가격 상승으로 공사 중단 대란이 우려되고 있다. 수도권 철근콘크리트 연합회는 하도급 대금 20% 인상 요구를 건설업체들이 수용하지 않을 경우 오는 11일 공사 중단 여부를 결정하겠다고 밝혔다. 사진은 9일 오후 서울 시내 한 공사현장에서 근로자가 작업하고 있는 모습. 2022.05.09. livertrent@newsis.com[서울=뉴시스] 고가혜 기자 = 수도권 철근·콘크리트 업계가 오는 11일부터 수도권 내 60개 공사현장에 파업에 들어간다. 건설업계에서는 화물연대 파업·레미콘 파업에 이어 또 다시 공사 중단 위기에 처했다.8일 철근콘크리트연합회 서울·경기·인천지부는 공사비 협상에 비협조적인 총 32개 시공사 60곳의 공사현장을 상대로 오는 11일부터 셧다운을 결정했다고 밝혔다.지난 7일 기준 서경인 철콘연합회 소속 회원사는 총 95개 회원사로, 수도권 내 733곳의 공사현장을 맡고 있다. 그중 이번 셧다운에 참여하는 회원사는 23개사로, 지난 한 달간 협상을 진행했음에도 합의가 되지 않은 32개 시공사의 60개 현장에서 파업에 들어갈 예정이다.셧다운 대상으로 포함된 32개 시공사에는 대우건설(11곳)·GS건설(4곳)·삼성물산(2곳) 등 대형 시공사들이 포함돼 있다. 특히 삼성물산에서 시공하는 '반포 래미안 원베일리(신반포3차 주택재건축정비사업 3공구)'나  대우건설에서 시공하는 '광명 푸르지오 포레나' 현장, 롯데건설에서 시공하는 '길음뉴타운' 아파트 현장, 신세계 건설이 시공하는 '스타필드 수원' 등 대형 현장들이 대거 포함돼 있다.  김학노 서경인 철콘협회장은 ""급격한 자재비 인상 및 코로나19 여파로 인력 수급난과 인건비 상승이 발생해 기존 수주한 공사비로는 현장 유지가 어렵다""며 ""원 청사에 지난해 11월부터 공사비 증액 요구를 수차례 요구한 바 있으나 지난 7일까지 공사비 증액에 비협조적인 시공사에 대해 현장 셧다운 결정을 했다""고 설명했다.다만 당초 예고했던 것보다 이번 셧다운 규모는 다소 줄었다. 연합회는 지난달 초 셧다운 계획을 밝힐 당시 대상으로 총 83개 시공사의 406개 현장을 포함시키겠다고 한 바 있다. 김 협회장은 ""지난 한 달 사이에 협조가 된 곳들도 많아서 그런 곳들은 세우지 않기로 했다""고 전했다.수도권은 전국 철콘연합회 중 가장 많은 회원사가 등록돼 있고, 맡고 있는 현장도 많아 공사가 중단될 경우 철콘업계가 입는 손실도 큰 만큼 전 현장을 세우기보다는 공사비 증액에 비협조적인 현장을 위주로 세우는 것을 고려 중이라는 것이 이들의 설명이다. 앞서 전국 철콘업계는 지난 3월 전국 건설현장을 멈춰 세웠다. 이후 4월 말에는 호남·제주지역 업체들이 맡고 있던 전 현장의 공사를 중단했고, 지난달 6~7일에는 부산·울산·경남지역 철근콘크리트 하도급 업체들이 공사비 증액을 요구하며 셧다운을 진행하기도 했다.한편 건설업계는 지난달 장기화된 화물연대 파업으로 원자재 수급에 차질이 생기면서 공사중단 위기에 처한 바 있다. 또 이달 초에도 레미콘 파업으로 또 공사현장을 세울 위기를 겪었다. 여기에 이번에는 철콘업계 파업도 예고되면서 연이은 공사 차질이 예상되고 있다.",https://n.news.naver.com/mnews/article/003/0011292938?sid=101
'신림1구역' 서울시 신통기획 통과…신림 재개발 마지막 퍼즐 맞췄다,2022-07-08 09:53:04,한국경제,"신림1구역 도시재정비위 소위 심의 '가결'…4104가구 탈바꿈2006년 촉진지구 지정됐으나 장기 표류신속통합기획으로 7개월 만 촉진계획 결정서울시가 나서 지역난제 해결 및 사업 정상화관악산․도림천 잇는 녹지축 조성키로""서남권 일대 노후 주거환경 개선주택 공급과 함께 지역 활성화도 기대""서울 서남권의 노후 저층주거지 밀집지역인 '신림1구역'이 신속통합기획 심의를 통과했다. 서울시는 지난 7일 열린 '제2차 도시재정비위원회 수권 소위원회'에서 신속통합기획을 통한 관악구 신림동 일대 '신림1구역 재정비촉진계획 변경안'을 조건부 가결했다고 8일 밝혔다.신림1구역은 신통기획을 통해 지상 최대 29층, 4104가구(공공주택 616가구 포함)의 아파트 단지로 거듭날 전망이다. 최근 개통한 경전철 '신림선' 서울대벤처타운역 역세권이다. 지난해 9월 오세훈 서울시장이 직접 현장을 점검하고 '신속통합기획' 시작을 선언한 의미가 있는 곳이다. 부지 면적은 22만3000㎡ 에 달한다. GS건설 컨소시엄(GS건설·현대엔지니어링·DL이앤씨)이 시공을 맡는다. 총 사업비는 1조1540억원에 달한다. 공사 기간은 2025년 4월 착공해 약 38개월로 예상된다.신림1구역이 이번 촉진계획 심의를 통과하면서 '신림재정비촉진지구'의 마지막 퍼즐이 완성됐다.  2006년 재정비촉진지구 지정 이후 신림2·3구역은 정상적으로 추진돼 관리처분인가까지 받았다. 하지만 신림1구역은 지역 내 갈등, 무허가 건축물 등의 문제로 추진이 지연돼 왔다.이 곳에는 무허가 건축물이 40%에 달해 사업여건이 열악했다. 신통기획으로 공공임대상가 등을 통한 공공성을 확보하는 대신 용적률 상향(230%→ 260%)으로 가구 수를 2886가구에서 3104가구로 대폭 늘릴 수 있게 해줬다. 특히 주민 간 갈등이 첨예한 사업지였던 북측 일부지역과 호암로변 필지는 시와 관악구가 직접 조정에 나서 주민 합의를 유도했다.서울시는 도림천 정비에도 나서기로 했다. 현재 도로, 하수도로 이용되고 있는 도림천을 자연하천으로 복원하겠다는 계획이다.  도림천 자연하천 복원사업비 전액을 시비로 추진하고 조합은 복원되는 하천변에 공공기여로 수변공원을 조성키로 했다.김성보 서울시 주택정책실장은 ""주민 간 이해관계가 복잡하게 얽혀있어 갈등이 첨예했던 곳에 시가 조정자로 나서 적극적으로 난제를 해결한 선도적인 사례""라며 ""신림1구역 정비로 서남권 일대의 주거환경 개선, 주택공급 확대와 함께 침체되어 있었던 지역 활성화가 기대된다""고 말했다.",https://n.news.naver.com/mnews/article/015/0004721846?sid=101
삼성전자·자이·대한항공·하이카·신한은행 '18년째 사랑받는 1위',2022-07-08 10:02:02,한국경제,"2022 글로벌고객만족도삼성 공기청정기·김치냉장고현대해상 다이렉트·CJ CGV17년 연속으로 1위에 올라파리바게뜨는 15년째 '선두'현대해상 하이라이프·용평리조트14년 연속 1위로 선정돼글로벌 고객만족역량 지수(GCSI·Global Customer Satisfaction Competency Index)는 고객만족 경영에 대한 인식을 제고하기 위해 세계 초우량 수준의 고객만족도 평가 시스템을 개발, 2005년 제정한 평가 제도다. 국가별로 글로벌 산업 경쟁력 지표를 제공해 더 높은 수준의 고객만족 경영을 지원하는 것을 목표로 한다. 시행 18년 동안 각 산업군을 대표하는 고객만족 경영 우수 기업을 발굴, 글로벌 기업으로의 성장 기반을 조성하고 고객만족 경영 역량을 강화하는 데 지속적으로 기여해왔다.GCSI는 기업에 고객만족 경영의 척도가 되고 있다. 이와 동시에 최적의 고객만족 경영을 위한 요소 발굴과 전략 수립, 실천 극대화 방안을 제시해왔다. 궁극적으로는 기업의 부가가치를 개선할 수 있도록 고객가치 관점의 경영전략을 수립하는 데 기여하는 게 목적이다.삼성전자의 삼성 갤럭시, 삼성 QLED 8K, 삼성 갤럭시북, 삼성 세탁기, 삼성 냉장고, 삼성 청소기 등 6개 상품은 18년 연속 1위의 아성을 쌓았다. 삼성전자는 조사 대상인 11개 전 부문의 1위를 또다시 석권했다.아파트 부문의 자이(GS건설), 항공여객운송서비스 부문의 대한항공, 자동차보험의 하이카(현대해상), 은행 부문의 신한은행 등도 조사 시행 이후 18년 연속 1위에 올랐다. 삼성 공기청정기, 삼성 김치냉장고, 현대해상 다이렉트, CJ CGV 등은 17년 연속, 파리바게뜨는 15년 연속, 현대해상의 하이라이프와 스키장의 용평리조트는 14년 연속 1위로 선정돼 탁월한 고객만족 역량을 보여줬다. 삼성디지털프라자와 넥센타이어, 티웨이항공과 꽃을든남자. 다나한, 깨끗한나라, 보솜이, 트라이, CAS도 각 부문에서 연속 1위에 올랐다.전체 176개 조사 부문 중 98개 부문의 상품 및 서비스가 18년간 5회 이상, 52개 부문이 10년 이상 1위로 선정됐다. 고객만족역량이 우수한 상품 및 서비스를 소비자들이 지속적으로 신뢰, 재구매함으로써 충성도가 높아진 결과로 분석된다.이고운 기자",https://n.news.naver.com/mnews/article/015/0004721850?sid=101
"싼 집 찔끔 오를 때, 비싼 집은 왕창 올랐네",2022-07-08 10:59:02,매일경제," 최근 3년간 주택 가격대별 상승률을 분석한 결과 전국적으로 고가 주택의 가격 상승률이 저가 주택보다 높은 것으로 나타났다. 지방일수록 고가 주택과 저가 주택간 상승률 격차가 커졌다. 반면 서울은 저가 주택의 상승률이 고가 주택을 앞질렀다. 8일 부동산시장 분석업체 부동산인포가 KB국민은행 통계를 분석한 결과 올 6월 전국 상위 20%(5분위) 주택가격은 3년 전(19년 6월) 보다 80.1% 올랐다. 같은 기간 하위 20%(1분위) 주택의 상승폭인 11.3%를 크게 웃돈다.가격상승률 격차가 가장 큰 곳은 '기타 지방권'으로 나타났다. 하위 20% 주택이 3.7% 오르는 동안 상위 20% 주택은 62.5% 급등했다. 6개 광역시는 하위 20%의 25.7% 상승에 머물렀지만, 상위 20%에 속한 주택이 74.8% 뛰었다. 수도권인 경기도는 하위 20%가 61.1% 오르는 동안 상위 20%는 87.4% 상승했다.반면 같은 기간 서울은 반대 결과가 나왔다. 하위 20% 주택이 64.1% 상승하는 동안 상위 20% 주택은 54.1% 뛴 것으로 조사됐다. 지방에 비해 서울 아파트의 절대적인 가격대 자체가 비싸기 때문으로 보인다. 6월 기준 서울은 1분위 주택의 평균가격도 5억8181만원에 달해 기타 지방권 5분위(5억1739만원) 보다 비싸다.업계 관계자는 ""지방은 고가 주택이라고 해도 서울과 비교하면 상대적으로 저렴하고, 주민들의 소득도 뒷받침돼 매수 가능한 수요가 탄탄한 것으로 분석된다""며 ""브랜드 아파트와 지역 내 상급지를 중심으로 가격 상승을 이끌었을 것""이라고 분석했다.실제 지방 상급지 내 아파트 가격은 규제와 무관하게 치솟고 있다. 부산 해운대, 대구 수성구 등에선 20~30억원에 달하는 고가 아파트 거래가 꾸준히 이뤄지고 있다. 대전에서도 서구 둔산동 '크로바' 아파트가 지난해 7월 20억8000만원에 거래되며 최고가를 기록했다.이에 따라 고가 주택이 몰려 있는 광역시 내 상급지를 중심으로 신규 분양 열기도 달아오를 전망이다. 대전 서구 둔산지구에서는 현대건설이 시공하는 '힐스테이트 둔산'이 7월 분양 예정이다. 전용면적 84㎡ 총 600실 규모의 주거형 오피스텔로 1호선 탄방역 역세권에 자리하며, 약 300m 거리에 대전시청이 위치한다. 축구장 면적의 약 7배에 달하는 보라매공원(약 5만㎡)을 끼고 있는 도심 속 공원형 주거지인 점도 특징이다. 또한 둔산초가 도보 거리에 위치하고, 둔산중, 둔원중, 충남고 등이 인접하며, '대전의 대치동'이라 불리며 유명 입시학원이 밀집한 둔산동 학원가도 도보권이다.부산 센텀권역에서는 현대엔지니어링이 '힐스테이트 센텀 더퍼스트'를 분양할 예정이다. 전용면적 61~84㎡, 총 447실 규모로 일부 호실에서는 수영강 영구조망과 바다 조망이 가능하다. 대구 수성구 범어동에서는 GS건설이 '범어자이'를 분양 중이다. 총 451가구 규모로 조성되는 주상복합단지로 아파트는 전용면적 84~114㎡, 399가구, 주거형 오피스텔은 전용면적 84㎡, 52실로 구성된다.",https://n.news.naver.com/mnews/article/009/0004988757?sid=101
"한화진 환경장관, 산업계 현장 목소리 청취…""제도적·정책적 지원 확대""",2022-07-08 11:00:00,뉴스1,"기업의 탄소중립 추진 과정서 필요한 지원 및 제도개선 등 애로사항 청취한화진 환경부장관이 6월 23일 오후 충북 청주시 오송읍 온실가스종합정보센터에서 소속 직원들과 간담회를 하고 있다. (환경부 제공) 2022.6.23/뉴스1(세종=뉴스1) 나혜윤 기자 = 한화진 환경부 장관이 8일 한국지속가능발전기업협의회 회원사 대표들과 정책간담회를 갖고 새 정부의 환경정책에 대한 산업계의 현장 목소리를 청취한다. 이날 간담회에 참석할 기업 대표들은 탄소중립 실현을 위해 많은 기업들이 공감하고 있으나 환경제도와 규제를 현장에 적용하는데 어려움을 전하고, 기업들이 탄소중립을 추진하는 과정에서 필요한 지원 및 제도개선 등 여러 의견을 제시할 계획이다. 한화진 장관은 이날 간담회에서 ""'자율과 창의로 만드는 담대한 미래'라는 국정목표 아래, '탄소중립 실현으로 지속가능한 미래를 만들겠다'는 새 정부의 약속을 이행하는 주관부처로서 그 약속을 성실이 이행하겠다""면서 ""환경부는 우리 산업계의 든든한 동반자이며 전 세계적인 탄소중립의 흐름과 시장의 움직임에 맞추어 녹색경제로의 전환을 앞당기기 위해 제도적, 재정적, 정책적 지원을 확대할 계획""이라고 밝힐 예정이다. 협의회를 대표해 이날 간담회에 참석한 이경호 협의회 회장(영림목재 대표이사)은 ""러시아-우크라이나 전쟁 등 대외불안 요인들이 지속되고 고물가로 인해 경제침체의 위기를 겪고 있는 상황에서, 새 정부의 경제활력을 높이는 혁신적인 환경정책 합리화 방침에 산업계에서는 큰 의미를 두고 있다""면서 ""협의회 회원사들도 정부의 정책 합리화에 발맞춰 기업의 역할과 책임준수를 위해 탄소중립 달성과 환경·사회·투명 경영(ESG) 가치 창출에 더욱 매진하겠다""라고 말할 예정이다. 이 외에도 이번 간담회에서는 Δ과학적인 탄소중립 이행방안 마련으로 녹색경제 전환 Δ미세먼지 걱정없는 푸른 하늘 Δ재활용을 통한 순환경제 완성 등 새 정부의 주요 환경정책이 소개된다. 또 환경정책에 대한 기업들의 다양한 건의와 애로사항을 공유하고 해소방안을 논의하는 시간을 갖는다.환경부는 이날 간담회에서 나온 제언과 건의사항을 상세히 분석해 탄소중립 본격 이행 등 올해 환경분야 정책에 적극적으로 반영할 계획이다.한편 한국지속가능발전기업협의회는 경제, 환경, 사회의 조화로운 발전을 추구하는 국내 대기업 및 외국 기업 최고경영자(CEO) 협의체로 2002년 설립됐다. 현재 회원사로는 영림목재, GS칼텍스, GS건설, LG화학, S-OIL, SK이노베이션, 포스코, 롯데케미칼, 현대제철 등 66개 회원사가 가입돼 있다.		",https://n.news.naver.com/mnews/article/421/0006205392?sid=101
반포 래미안 원베일리·스타필드 수원 등 수도권 60개 공사현장 11일부터 멈춘다,2022-07-08 11:30:34,머니S,"공사비 올려주지 않는 현장 셧다운 결정수도권 철근·콘크리트 업계가 오는 11일부터 수도권 내 60개 공사현장 파업에 들어간다. /사진=뉴스1 수도권 철근·콘크리트 업계가 이달 11일부터 수도권 공사 현장 60곳에 대한 파업에 들어간다. 화물연대와 레미콘 파업에 이어 철근·콘크리트 업계까지 파업에 동참하면서 건설 현장 분위기가 꽁꽁 얼어붙고 있다.철근·콘크리트연합회 서울·경기·인천지부는 공사비 증액에 협조하지 않는 32개 시공사의 60개 공사현장을 대상으로 오는 11일부터 파업키로 했다고 8일 밝혔다.서·경·인 철·콘연합회 소속 회원사는 총 95개 회원사로, 수도권 내 733곳의 공사현장을 맡고 있다. 95개 회원사 중 이번 셧다운에 참여하는 회원사는 23개사로 이들은 한 달 간 진행한 협상에서도 합의를 이루지 못한 32개 시공사의 60개 현장에 대해 파업키로 결정했다. 셧다운 대상으로 포함된 32개 시공사 중에는 ▲대우건설(11곳) ▲GS건설(4곳) ▲삼성물산(2곳) 등 대형 시공사들이 포함돼 있다. 셧다운되는 현장은 ▲삼성물산의 반포 래미안 원베일리(신반포3차 주택재건축정비사업 3공구) ▲대우건설의 광명 푸르지오 포레나 ▲롯데건설의 길음뉴타운 ▲신세계 건설의 스타필드 수원 등 대형 사업장들이 다수 있다.서·경·인 철콘협회 관계자는 ""급격한 자재비 인상과 신종 코로나바이러스 감염증(코로나19) 여파로 인력 수급난과 인건비 상승이 발생해 기존 수주한 공사비로는 현장 유지가 어렵다""며 ""원 청사에 지난해 11월부터 공사비 증액 요구를 수차례 요구한 바 있으나 지난 7일까지 공사비 증액에 비협조적인 시공사에 대해 현장 셧다운 결정을 했다""고 설명했다.수도권은 전국 철·콘연합회 중 가장 많은 회원사가 등록된 곳으로 맡고 있는 공사현장도 많다. 공사가 중단될 경우 철·콘업계가 입는 손실도 클 것으로 예상되면서 전 현장을 세우기보다 공사비 증액에 비협조적인 현장 위주로 셧다운 진행을 고려 중이란 게 협회 설명이다.건설업계는 지난달 장기화된 화물연대 파업으로 원자재 수급에 차질이 생겨 공사 중단 위기에 처해졌다. 이달 초에도 레미콘 파업으로 인해 공사현장은 또 다시 중단될 위기를 겪었다. 화물과 레미콘에 이어 철·콘업계도 파업을 예고하면서 앞으로 진행될 공사현장은 당분간 차질을 빚을 것으로 예상된다.",https://n.news.naver.com/mnews/article/417/0000830533?sid=101
"철콘업계, 11일부터 공사중단…'반포 래미안 원베일리' 타격",2022-07-08 12:09:01,한국경제,"수도권 철콘연합회, 11일부터 60개 현장 공사 중단""기존 공사비로 현장 유지 불가…20% 증액해야""서울의 한 아파트 건설 현장. 사진=연합뉴스수도권 철근·콘크리트 업계가 오는 11일부터 공사 현장 60곳에서 공사를 중단한다. 원자재 가격 인상과 물가 상승분을 반영한 공사비 인상 요구에 소극적이었던 시공사가 대상이다.철근콘크리트연합회 서울·경기·인천지부는 공사비 인상에 비협조적인 32개 시공사 공사 현장을 대상으로 공사 중단에 나선다고 8일 밝혔다. 철콘연합회는 지난달 초 공사 중단 계획을 밝히며 83개 시공사와 공사비 증액 협상에 나섰다. 원자잿값이 올라 기존 수주한 공사비로는 손해가 불가피하다는 이유다.철콘연합회 관계자는 ""자재비와 인건비의 급격한 상승으로 기존 공사비로 현장 유지가 어렵다""며 ""지난해 11월부터 공사비 증액을 요구했다. 지난 7일까지 증액에 비협조적이었던 시공사 현장에 셧다운을 결정했다""고 말했다.철콘연합회 서울·경기·인천지부에는 95개 회원사가 소속돼 수도권 733곳의 공사 현장을 맡고 있다. 이번 공사 중단에 참여하는 회원사는 23개 사다.공사 중단 대상 32개 시공사에는 대우건설(11곳)·GS건설(4곳)·삼성물산(2곳) 등 대형 시공사도 포함됐다. 서울 서초구 반포동 '래미안 원베일리(삼성물산)', 광명시 광명동 '광명 푸르지오 포레나(대우건설)', 수원시 장안구 정자동 '스타필드 수원(신세계건설)' 등도 타격을 입게 됐다.앞서 지난 2월 철콘연합회는 시공 능력 평가 상위 100대 건설사에 계약 공사비 20% 인상을 요구하는 공문을 보냈다. 철물, 합판 등 자잿값이 급등한 탓에 기존 공사비를 맞출 수 없다는 내용이 담겼다. 이어 3월 2일 전국 단위 셧다운을 진행했고, 4월에도 호남·제주 지역에서 공사 중단이 발생했다.건설업계에서는 공사 현장이 밀집한 수도권에서 셧다운이 벌어지면 공사가 중단돼 공사 기간을 맞추지 못하는 현장이 속출할 것으로 보고 있다. 한 대형 건설사 관계자는 ""올해 물가가 많이 오른 것이 사실이지만, 공사비 증액은 시행사와 협의가 되어야 하는 부분""이라며 ""궁극적으로는 시행사와 협의가 이뤄지지 않으면 공사 중단이 불가피하다""고 말했다.다른 건설사 관계자도 ""이미 화물연대와 레미콘 운송거부로 타격을 입은 상황""이라며 ""또 공사가 중단되면 공사 기간을 맞출 수 없게 된다. 이로 인한 시공사들의 지체상금 부담도 커질 것""이라고 우려했다.",https://n.news.naver.com/mnews/article/015/0004721903?sid=101
"철콘업계, 11일부터 공사중단 예고…수도권 건설현장 멈출까",2022-07-08 14:36:31,TV조선,"			수도권 철근·콘크리트 업계가 오는 11일부터 공사 현장 60곳에서 파업에 들어간다고 예고했다. 건설업계에서는 화물연대 파업·레미콘 파업에 이어 또 다시 공사 중단 위기에 처했다.철근콘크리트연합회 서울·경기·인천지부는 공사비 인상에 비협조적인 32개 시공사 공사 현장을 대상으로 공사 중단에 나선다고 8일 밝혔다. 철콘연합회는 지난달 초 공사 중단 계획을 밝히며 83개 시공사와 공사비 증액 협상에 나섰다. 원자잿값이 올라 기존 수주한 공사비로는 손해가 불가피하다는 이유다.철콘연합회 관계자는 ""자재비와 인건비의 급격한 상승으로 기존 공사비로 현장 유지가 어렵다""며 ""지난해 11월부터 공사비 증액을 요구했다. 지난 7일까지 증액에 비협조적이었던 시공사 현장에 셧다운을 결정했다""고 말했다.철콘연합회 서울·경기·인천지부에는 95개 회원사가 소속돼 수도권 733곳의 공사 현장을 맡고 있다. 이번 공사 중단에 참여하는 회원사는 23개 사다.공사 중단 대상 32개 시공사에는 대우건설(11곳)·GS건설(4곳)·삼성물산(2곳) 등 대형 시공사도 포함됐다. 서울 서초구 반포동 '래미안 원베일리(삼성물산)', 광명시 광명동 '광명 푸르지오 포레나(대우건설)', 수원시 장안구 정자동 '스타필드 수원(신세계건설)' 등도 타격을 입게 됐다. 건설업계는 ""협상을 지속하고 있다""면서도 ""파업에 대비해 공급 일정을 조절하는 등 조치를 취하고 있다""고 전했다. 만약 파업이 길어지면 공사가 중단돼 공사 기간을 맞추지 못하는 현장이 속출할 것으로 업계는 우려하고 있다.		",https://n.news.naver.com/mnews/article/448/0000365642?sid=101
